Episodio,Puntaje
1285,[-99.69281]
1286,[-44.720657]
1287,[-89.58734]
1288,[-114.74585]
1289,[-115.99431]
1290,[-115.99501]
1291,[-115.99713]
1292,[-115.98897]
1293,[-69.36934]
1294,[-89.09093]
1295,[-101.804306]
1296,[128.03473]
1297,[-84.438446]
1298,[-103.99873]
1299,[-79.85327]
1300,[-107.13068]
1301,[-92.66121]
1302,[-96.80496]
1303,[-87.03589]
1304,[-115.98959]
1305,[-115.975586]
1306,[-114.58226]
1307,[-98.66435]
1308,[-99.106415]
1309,[-109.59657]
1310,[-114.45285]
1311,[-115.94911]
1312,[-115.87804]
1313,[-110.3531]
1314,[-22.992767]
1315,[-101.9003]
1316,[-99.80742]
1317,[-115.998566]
1318,[-52.125717]
1319,[-115.99722]
1320,[-27.51088]
1321,[-84.337006]
1322,[-94.114746]
1323,[-115.97829]
1324,[-113.9986]
1325,[-115.995895]
1326,[-41.45822]
1327,[-106.446655]
1328,[-91.75331]
1329,[-107.29321]
1330,[-113.103836]
1331,[-115.97633]
1332,[-101.60356]
1333,[-112.54755]
1334,[-115.99501]
1335,[-52.823227]
1336,[-112.22418]
1337,[-9.005737]
1338,[-105.065506]
1339,[-115.46756]
1340,[-71.479935]
1341,[-101.686874]
1342,[-82.7896]
1343,[-100.65854]
1344,[-115.99931]
1345,[-98.524765]
1346,[-97.0143]
1347,[-115.97693]
1348,[-1.2580719]
1349,[-55.926254]
1350,[-106.57803]
1351,[-33.04605]
1352,[-72.811264]
1353,[-105.17369]
1354,[-78.44885]
1355,[-78.11018]
1356,[-42.59526]
1357,[-63.912567]
1358,[242.8747]
1359,[-115.3954]
