Episodio,Puntaje
1735,[353.]
1736,[476.]
1737,[478.]
1738,[188.]
1739,[579.]
1740,[986.]
1741,[522.]
1742,[263.]
1743,[408.]
1744,[513.]
1745,[270.]
1746,[283.]
1747,[1065.]
1748,[306.]
1749,[1028.]
1750,[394.]
1751,[541.]
1752,[534.]
1753,[567.]
1754,[768.]
1755,[294.]
1756,[693.]
1757,[448.]
1758,[601.]
1759,[317.]
1760,[495.]
1761,[722.]
1762,[736.]
1763,[388.]
1764,[292.]
1765,[426.]
1766,[266.]
1767,[143.]
1768,[321.]
1769,[369.]
1770,[142.]
1771,[603.]
1772,[784.]
1773,[233.]
1774,[419.]
1775,[385.]
1776,[154.]
1777,[732.]
1778,[156.]
1779,[361.]
1780,[552.]
1781,[263.]
1782,[632.]
1783,[592.]
1784,[656.]
1785,[547.]
1786,[242.]
1787,[183.]
1788,[259.]
1789,[192.]
1790,[324.]
1791,[140.]
1792,[203.]
1793,[410.]
1794,[270.]
1795,[391.]
1796,[382.]
1797,[888.]
1798,[513.]
1799,[662.]
1800,[585.]
1801,[592.]
1802,[557.]
1803,[691.]
1804,[422.]
1805,[612.]
1806,[491.]
1807,[636.]
1808,[298.]
1809,[233.]
1810,[928.]
1811,[353.]
1812,[298.]
1813,[220.]
1814,[903.]
1815,[941.]
1816,[217.]
1817,[589.]
1818,[313.]
1819,[194.]
1820,[227.]
1821,[380.]
1822,[485.]
1823,[277.]
1824,[341.]
1825,[847.]
1826,[167.]
1827,[239.]
1828,[507.]
1829,[335.]
1830,[538.]
1831,[268.]
1832,[422.]
1833,[584.]
1834,[365.]
1835,[237.]
1836,[437.]
1837,[665.]
1838,[248.]
1839,[685.]
1840,[298.]
1841,[415.]
1842,[130.]
1843,[679.]
1844,[546.]
1845,[970.]
1846,[395.]
1847,[336.]
1848,[197.]
1849,[333.]
1850,[190.]
1851,[573.]
1852,[239.]
1853,[814.]
1854,[603.]
1855,[225.]
1856,[312.]
1857,[395.]
1858,[792.]
1859,[151.]
1860,[298.]
1861,[809.]
1862,[267.]
1863,[671.]
1864,[321.]
